1303772095,2011-04-26 02:54:55,,EBC32,212222,MB+DIG  
1303748479,2011-04-25 20:21:19,,EBA47,212222,MB+DIG  
1303743438,2011-04-25 18:57:18,refurbished,LBA12,2121,MB+DIG  
1303741446,2011-04-25 18:24:06,,LBA55,212222,MB+DIG  
1303741396,2011-04-25 18:23:16,,LBA53,212222,MB+DIG  
1303740788,2011-04-25 18:13:08,,EBA44,212222,MB+DIG  
1303735935,2011-04-25 16:52:15,,LBA49,212222,MB+DIG  
1303723278,2011-04-25 13:21:18,refurbished,LBA23,212222,MB+DIG  
1303720357,2011-04-25 12:32:37,,LBC44,212222,MB+DIG  
1303708551,2011-04-25 09:15:51,refurbished,EBA35,212222,MB+DIG  
1303694269,2011-04-25 05:17:49,,LBA13,212222,MB+DIG  
1303687766,2011-04-25 03:29:26,,EBC14,212222,MB+DIG  
1303682589,2011-04-25 02:03:09,,LBA36,212222,MB+DIG  
1303682103,2011-04-25 01:55:03,,EBA45,212222,MB+DIG  
1303680604,2011-04-25 01:30:04,,LBA06,212222,MB+DIG  
1303680205,2011-04-25 01:23:25,,EBC02,212222,MB+DIG  
1303678068,2011-04-25 00:47:48,,LBC50,212222,MB+DIG  
1303675728,2011-04-25 00:08:48,,LBA27,212222,MB+DIG  
1303675286,2011-04-25 00:01:26,,LBC64,212222,MB  
1303675123,2011-04-24 23:58:43,,LBA64,212222,MB+DIG  
1303668717,2011-04-24 22:11:57,,LBA56,212222,MB+DIG  
1303601667,2011-04-24 03:34:27,,LBC64,212222,MB  
1303600648,2011-04-24 03:17:28,,LBC24,212222,MB+DIG  
1303599429,2011-04-24 02:57:09,,LBC05,212222,MB+DIG  
1303591000,2011-04-24 00:36:40,,LBC18,212222,MB+DIG  
1303590324,2011-04-24 00:25:24,,EBC54,212222,MB+DIG  
1303587637,2011-04-23 23:40:37,,EBA62,212222,MB+DIG  
1303586233,2011-04-23 23:17:13,,LBA01,0,MB+DIG  
1303584443,2011-04-23 22:47:23,,EBC25,212222,MB+DIG  
1303583102,2011-04-23 22:25:02,,LBA06,212222,DIG  
1303581175,2011-04-23 21:52:55,,LBA28,212222,MB+DIG  
1303580857,2011-04-23 21:47:37,refurbished,LBC42,212222,MB  
1303579204,2011-04-23 21:20:04,,LBA45,212222,MB+DIG  
1303565660,2011-04-23 17:34:20,,LBC26,212222,MB+DIG  
1303558598,2011-04-23 15:36:38,,EBA30,212222,MB+DIG  
1303556531,2011-04-23 15:02:11,,LBA21,212222,MB+DIG  
1303554346,2011-04-23 14:25:46,,EBA18,212222,MB+DIG  
1303552411,2011-04-23 13:53:31,,LBA32,212222,MB+DIG  
1303549100,2011-04-23 12:58:20,,LBC30,212222,MB+DIG  
1303528800,2011-04-23 07:20:00,,LBC37,212222,MB+DIG  
1303525870,2011-04-23 06:31:10,,LBC53,2121,MB+DIG  
1303520601,2011-04-23 05:03:21,,LBA06,212222,DIG  
1303520199,2011-04-23 04:56:39,refurbished,LBC42,212222,MB  
1303520100,2011-04-23 04:55:00,,LBC50,212222,MB+DIG  
1303516940,2011-04-23 04:02:20,,LBC57,212222,MB+DIG  
1303516825,2011-04-23 04:00:25,,LBA31,212222,MB+DIG  
1303509837,2011-04-23 02:03:57,,EBC38,212222,MB+DIG  
1303498642,2011-04-22 22:57:22,,LBA50,212222,MB+DIG  
1303497721,2011-04-22 22:42:01,refurbished,LBC48,212222,MB+DIG  
1303494711,2011-04-22 21:51:51,,LBC18,212222,MB+DIG  
1303494642,2011-04-22 21:50:42,,LBA44,212222,MB+DIG  
1303470937,2011-04-22 15:15:37,,LBA48,212222,MB+DIG  
1303462988,2011-04-22 13:03:08,,EBA60,212222,MB+DIG  
1303461454,2011-04-22 12:37:34,,LBA17,212222,MB+DIG  
1303439940,2011-04-22 06:39:00,,EBC28,212222,MB+DIG  
1303437194,2011-04-22 05:53:14,refurbished,LBA22,212222,MB+DIG  
1303425993,2011-04-22 02:46:33,,LBA26,212222,MB+DIG  
1303416534,2011-04-22 00:08:54,,LBC16,212222,MB+DIG  
1303397576,2011-04-21 18:52:56,,LBA07,212222,MB+DIG  
1303395248,2011-04-21 18:14:08,,LBA28,212222,MB+DIG  
1303375854,2011-04-21 12:50:54,,LBC06,212222,MB+DIG  
